,test_name,model_arch,transforms,normalized,weight_decay,split_num,AUROC_8,AUROC_9,error_rate_8,error_rate_9,train_df
283,resnet34_1_modified_True,resnet34,modified,True,1.0,4,0.5625,0.4375,0.375,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.946081    0.741287       0.625  0.4375   NaN
1      1    0.831096    0.877180       0.500  0.3125   NaN
2      2    0.885471    0.968748       0.625  0.3125   NaN
3      3    0.825734    0.700500       0.500  0.6250   NaN
4      4    0.817076    0.786201       0.625  0.5000   NaN
5      5    0.760755    0.711045       0.625  0.4375   NaN
6      6    0.721798    0.673927       0.625  0.5000   NaN
7      7    0.757987    0.686237       0.375  0.5625   NaN
8      8    0.688583    0.738979       0.500  0.4375   NaN"
284,resnet34_1_modified_True,resnet34,modified,True,1.0,5,0.5,0.25,0.571429,0.571429,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.985710    0.662912    0.714286  0.500000   NaN
1      1    0.761128    0.865407    0.285714  0.500000   NaN
2      2    0.823068    0.806747    0.428571  0.500000   NaN
3      3    0.838516    0.943777    0.714286  0.333333   NaN
4      4    0.771735    0.805597    0.428571  0.416667   NaN
5      5    0.743696    0.757262    0.571429  0.583333   NaN
6      6    0.723767    0.877023    0.714286  0.416667   NaN
7      7    0.711805    0.827278    0.571429  0.500000   NaN
8      8    0.800959    0.941990    0.571429  0.250000   NaN"
285,resnet34_1_None_False,resnet34,None,False,1.0,1,0.625,0.5625,0.5,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.959503    0.813391       0.625  0.6250   NaN
1      1    0.914880    0.975962       0.625  0.4375   NaN
2      2    0.786288    0.827920       0.250  0.7500   NaN
3      3    0.761822    0.782396       0.375  0.5625   NaN
4      4    0.780258    0.870473       0.375  0.5000   NaN
5      5    0.777396    0.826249       0.375  0.6250   NaN
6      6    0.779547    0.816749       0.500  0.5625   NaN
7      7    0.714484    0.801374       0.500  0.6250   NaN
8      8    0.723210    0.785243       0.500  0.5625   NaN"
286,resnet34_1_None_False,resnet34,None,False,1.0,2,0.5625,0.6875,0.625,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.980080    0.831213       0.500  0.6250   NaN
1      1    0.956224    0.862920       0.625  0.4375   NaN
2      2    0.823869    0.916759       0.625  0.4375   NaN
3      3    0.784191    0.863618       0.500  0.3125   NaN
4      4    0.746619    0.699610       0.625  0.6250   NaN
5      5    0.681164    0.704240       0.625  0.6250   NaN
6      6    0.615902    0.681715       0.500  0.6250   NaN
7      7    0.571307    0.693146       0.625  0.5625   NaN
8      8    0.569969    0.705108       0.625  0.6875   NaN"
287,resnet34_1_None_False,resnet34,None,False,1.0,3,0.5,0.4375,0.5,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.030698    0.524207       0.375  0.8125   NaN
1      1    0.998143    0.664521       0.375  0.7500   NaN
2      2    0.932923    0.825886       0.750  0.2500   NaN
3      3    0.829758    0.692451       0.375  0.6250   NaN
4      4    0.788787    0.889417       0.500  0.4375   NaN
5      5    0.743435    0.829536       0.625  0.4375   NaN
6      6    0.641651    0.892201       0.500  0.5000   NaN
7      7    0.665953    0.747557       0.500  0.5000   NaN
8      8    0.667213    0.845638       0.625  0.4375   NaN"
288,resnet34_1_None_False,resnet34,None,False,1.0,4,0.25,0.25,0.75,0.75,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.672596    0.899316       0.500  0.3750   NaN
1      1    0.716776    0.899993       0.625  0.3125   NaN
2      2    0.893018    1.058510       0.875  0.1250   NaN
3      3    0.805237    1.037801       0.625  0.1875   NaN
4      4    0.743423    1.068063       0.625  0.3125   NaN
5      5    0.704975    1.056665       0.750  0.3750   NaN
6      6    0.656339    1.035957       0.750  0.3750   NaN
7      7    0.603261    1.198811       0.750  0.2500   NaN
8      8    0.597518    1.206066       0.750  0.2500   NaN"
289,resnet34_1_None_False,resnet34,None,False,1.0,5,0.583333,0.583333,0.28571399999999997,0.428571,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.000560    0.656604    0.285714  0.666667   NaN
1      1    1.094459    0.875269    0.428571  0.416667   NaN
2      2    1.011681    0.836598    0.428571  0.416667   NaN
3      3    0.848908    0.841071    0.285714  0.500000   NaN
4      4    0.759904    0.757034    0.285714  0.583333   NaN
5      5    0.704973    0.772304    0.428571  0.583333   NaN
6      6    0.722457    0.767835    0.285714  0.583333   NaN
7      7    0.664030    0.756198    0.285714  0.583333   NaN
8      8    0.623227    0.713877    0.428571  0.583333   NaN"
290,resnet34_1_modified_False,resnet34,modified,False,1.0,1,0.5,0.5,0.375,0.375,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.049816    0.839974       0.500  0.5625   NaN
1      1    0.819623    0.994950       0.625  0.3125   NaN
2      2    0.763890    1.106039       0.500  0.2500   NaN
3      3    0.843402    0.940554       0.500  0.4375   NaN
4      4    0.820650    0.806349       0.500  0.5625   NaN
5      5    0.804772    0.869236       0.625  0.3750   NaN
6      6    0.765680    0.712133       0.375  0.5625   NaN
7      7    0.729645    0.769331       0.375  0.5000   NaN
8      8    0.795315    0.704913       0.375  0.5000   NaN"
291,resnet34_1_modified_False,resnet34,modified,False,1.0,2,0.75,0.75,0.125,0.25,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.135005    0.848571       0.625  0.375   NaN
1      1    1.005381    0.815200       0.375  0.500   NaN
2      2    0.962148    0.553248       0.250  0.750   NaN
3      3    0.775686    0.473916       0.375  0.875   NaN
4      4    0.755033    0.548126       0.250  0.750   NaN
5      5    0.728297    0.578110       0.125  0.750   NaN
6      6    0.715370    0.486784       0.250  0.875   NaN
7      7    0.677818    0.575576       0.125  0.750   NaN
8      8    0.700618    0.539886       0.250  0.750   NaN"
292,resnet34_1_modified_False,resnet34,modified,False,1.0,3,0.1875,0.4375,0.625,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.098854    0.735469       0.375  0.4375   NaN
1      1    0.877938    0.938110       0.625  0.2500   NaN
2      2    0.789096    1.258997       0.750  0.2500   NaN
3      3    0.774831    1.102480       0.500  0.2500   NaN
4      4    0.812464    1.023962       0.750  0.2500   NaN
5      5    0.837758    0.912247       0.750  0.3125   NaN
6      6    0.760004    0.803280       0.625  0.5000   NaN
7      7    0.727789    0.947947       0.625  0.1875   NaN
8      8    0.754193    0.809735       0.500  0.4375   NaN"
293,resnet34_1_modified_False,resnet34,modified,False,1.0,4,0.4375,0.6875,0.625,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.801779    0.568206       0.500  0.6875   NaN
1      1    0.871200    0.777253       0.250  0.5625   NaN
2      2    0.916841    1.017499       0.500  0.5625   NaN
3      3    0.816805    1.349483       0.625  0.5000   NaN
4      4    0.812875    1.216924       0.625  0.5000   NaN
5      5    0.794601    0.964351       0.625  0.6250   NaN
6      6    0.788214    0.951499       0.625  0.5625   NaN
7      7    0.734924    1.030591       0.625  0.4375   NaN
8      8    0.776016    0.972752       0.500  0.6875   NaN"
294,resnet34_1_modified_False,resnet34,modified,False,1.0,5,0.25,0.166667,0.571429,0.571429,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.021761    0.720067    0.571429  0.416667   NaN
1      1    1.027357    0.997117    0.857143  0.083333   NaN
2      2    0.986490    0.986524    0.714286  0.250000   NaN
3      3    0.973359    0.652773    0.428571  0.750000   NaN
4      4    0.887777    0.763157    0.428571  0.666667   NaN
5      5    0.840663    0.952042    0.714286  0.333333   NaN
6      6    0.795141    0.819758    0.571429  0.416667   NaN
7      7    0.764797    0.897250    0.571429  0.250000   NaN
8      8    0.701426    0.895511    0.571429  0.166667   NaN"
295,resnet34_1_modified_False,resnet34,modified,False,1.0,1,0.1875,0.1875,0.625,0.75,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.855110    0.963988       0.875  0.0000   NaN
1      1    1.053596    1.456538       0.625  0.1250   NaN
2      2    0.989840    1.494647       0.750  0.1875   NaN
3      3    1.062421    1.264911       0.750  0.1875   NaN
4      4    0.954175    1.084106       0.625  0.2500   NaN
5      5    0.901979    1.143593       0.750  0.2500   NaN
6      6    0.830649    1.253063       0.750  0.1250   NaN
7      7    0.769611    1.306295       0.625  0.1875   NaN
8      8    0.731518    1.288318       0.750  0.1875   NaN"
296,resnet34_1_modified_False,resnet34,modified,False,1.0,2,0.625,0.625,0.625,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.127844    0.697224       0.375  0.5625   NaN
1      1    1.144906    0.851073       0.500  0.7500   NaN
2      2    1.103992    0.681804       0.375  0.5625   NaN
3      3    1.134727    0.812950       0.500  0.5000   NaN
4      4    1.047691    0.682827       0.500  0.5625   NaN
5      5    0.917706    0.667952       0.625  0.5625   NaN
6      6    0.873636    0.674845       0.500  0.5625   NaN
7      7    0.942170    0.741972       0.625  0.6250   NaN
8      8    0.926489    0.681542       0.625  0.6250   NaN"
297,resnet34_1_modified_False,resnet34,modified,False,1.0,3,0.25,0.375,0.625,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.719922    0.590851       0.250  0.7500   NaN
1      1    0.829504    0.789974       0.500  0.3750   NaN
2      2    0.861188    1.023064       0.750  0.3125   NaN
3      3    0.855510    0.901150       0.500  0.3750   NaN
4      4    0.819368    0.940041       0.625  0.3750   NaN
5      5    0.753132    0.913897       0.625  0.4375   NaN
6      6    0.737387    1.005718       0.500  0.3125   NaN
7      7    0.764976    0.899016       0.625  0.2500   NaN
8      8    0.684632    0.882949       0.625  0.3750   NaN"
298,resnet34_1_modified_False,resnet34,modified,False,1.0,4,0.75,0.875,0.375,0.25,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.848461    0.784294       0.500  0.5000   NaN
1      1    0.865447    0.721628       0.500  0.5625   NaN
2      2    0.784486    0.611982       0.375  0.7500   NaN
3      3    0.830387    0.561501       0.375  0.8750   NaN
4      4    0.791512    0.663159       0.500  0.7500   NaN
5      5    0.778504    0.671146       0.500  0.8125   NaN
6      6    0.789290    0.706465       0.500  0.8125   NaN
7      7    0.837543    0.643847       0.375  0.7500   NaN
8      8    0.739856    0.590539       0.250  0.8750   NaN"
299,resnet34_1_modified_False,resnet34,modified,False,1.0,5,0.083333,0.083333,0.714286,0.714286,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.803547    0.783040    0.285714  0.500000   NaN
1      1    0.850833    1.133888    0.714286  0.166667   NaN
2      2    0.930643    1.134385    0.428571  0.333333   NaN
3      3    0.894234    0.868892    0.571429  0.500000   NaN
4      4    0.948782    0.809537    0.571429  0.500000   NaN
5      5    0.952317    0.984064    0.428571  0.000000   NaN
6      6    0.837904    1.008078    0.571429  0.250000   NaN
7      7    0.772573    1.034033    0.714286  0.083333   NaN
8      8    0.748262    1.054012    0.714286  0.083333   NaN"
300,resnet50_0.01_None_True,resnet50,None,True,0.01,1,0.5,0.4375,0.375,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.171873    0.777301       0.500  0.5000   NaN
1      1    0.941502    1.301503       0.625  0.3125   NaN
2      2    0.746038    1.219774       0.500  0.4375   NaN
3      3    0.733126    1.376866       0.625  0.3750   NaN
4      4    0.785045    1.214245       0.625  0.3750   NaN
5      5    0.732213    1.181450       0.500  0.4375   NaN
6      6    0.618508    1.181570       0.375  0.5000   NaN
7      7    0.700595    1.354382       0.375  0.5000   NaN
8      8    0.630084    1.246753       0.500  0.4375   NaN"
301,resnet50_0.01_None_True,resnet50,None,True,0.01,2,0.5,0.375,0.5,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.947177    1.034089       0.875  0.1250   NaN
1      1    1.041219    0.722469       0.250  0.6250   NaN
2      2    1.037425    1.130316       0.500  0.6250   NaN
3      3    0.902214    1.177368       0.375  0.5625   NaN
4      4    0.799588    1.024995       0.500  0.6250   NaN
5      5    0.804604    0.916744       0.375  0.5000   NaN
6      6    0.822136    0.859767       0.375  0.5000   NaN
7      7    0.759770    0.842810       0.500  0.5000   NaN
8      8    0.740691    0.866365       0.625  0.3750   NaN"
302,resnet50_0.01_None_True,resnet50,None,True,0.01,3,0.5625,0.5625,0.5,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.129683    0.862611       0.500  0.5625   NaN
1      1    1.101068    1.134937       0.625  0.3750   NaN
2      2    0.989117    0.939902       0.625  0.6250   NaN
3      3    0.906234    1.016747       0.250  0.6250   NaN
4      4    0.855044    0.907733       0.375  0.6250   NaN
5      5    0.898240    0.869283       0.250  0.5625   NaN
6      6    0.771508    0.854728       0.500  0.5625   NaN
7      7    0.740491    1.003996       0.500  0.5625   NaN
8      8    0.699287    0.887877       0.500  0.5625   NaN"
303,resnet50_0.01_None_True,resnet50,None,True,0.01,4,0.125,0.1875,0.75,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.021203    0.914701       0.625  0.3125   NaN
1      1    1.144293    1.509919       0.625  0.3750   NaN
2      2    1.037986    1.762206       0.750  0.3125   NaN
3      3    0.773927    1.862015       0.625  0.2500   NaN
4      4    0.840147    1.502916       0.625  0.3125   NaN
5      5    0.814660    1.268600       0.625  0.1875   NaN
6      6    0.699546    1.128857       0.625  0.1875   NaN
7      7    0.730717    1.281217       0.750  0.1250   NaN
8      8    0.708904    1.389124       0.625  0.1875   NaN"
304,resnet50_0.01_None_True,resnet50,None,True,0.01,5,0.25,0.25,0.428571,0.428571,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.353145    1.042216    0.571429  0.166667   NaN
1      1    1.045030    1.829922    0.571429  0.250000   NaN
2      2    1.087888    1.532893    0.428571  0.416667   NaN
3      3    0.939003    1.417747    0.714286  0.333333   NaN
4      4    0.893309    1.296889    0.571429  0.333333   NaN
5      5    0.875345    1.200101    0.428571  0.250000   NaN
6      6    0.824168    1.342462    0.428571  0.250000   NaN
7      7    0.790265    1.234381    0.428571  0.250000   NaN
8      8    0.688091    1.255141    0.428571  0.250000   NaN"
305,resnet50_0.01_modified_True,resnet50,modified,True,0.01,1,0.25,0.3125,0.625,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.769432    0.838893       0.500  0.3750   NaN
1      1    0.748451    1.179311       0.750  0.3125   NaN
2      2    0.924279    1.907740       0.875  0.0625   NaN
3      3    0.962373    1.339486       0.750  0.3125   NaN
4      4    1.004318    0.916109       0.500  0.6875   NaN
5      5    0.962406    0.907007       0.375  0.5625   NaN
6      6    0.925458    1.207806       0.500  0.4375   NaN
7      7    0.923536    1.305116       0.625  0.2500   NaN
8      8    0.928950    1.369679       0.500  0.3125   NaN"
306,resnet50_0.01_modified_True,resnet50,modified,True,0.01,2,0.5625,0.5,0.5,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.933905    0.720890       0.500  0.6250   NaN
1      1    0.852342    1.021551       0.625  0.5625   NaN
2      2    0.720042    0.706133       0.375  0.8125   NaN
3      3    0.782280    0.576988       0.500  0.8125   NaN
4      4    0.974432    0.794384       0.250  0.6875   NaN
5      5    0.972742    0.832250       0.375  0.6250   NaN
6      6    0.933883    0.961348       0.500  0.5625   NaN
7      7    0.857724    0.907576       0.500  0.5625   NaN
8      8    0.958163    1.002242       0.500  0.5000   NaN"
