,test_name,model_arch,transforms,normalized,weight_decay,split_num,AUROC,error_rate,train_df
203,resnet18_0.3_0.01_modified_True,resnet18,modified,true,0.3,4,0.358025,0.555556,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.854413    1.171206    0.555556  0.432099   NaN
1      1    0.922321    1.268811    0.444444  0.666667   NaN
2      2    1.059547    1.374372    0.555556  0.432099   NaN
3      3    1.078051    0.877108    0.500000  0.493827   NaN
4      4    1.018435    0.750481    0.444444  0.456790   NaN
5      5    1.008584    0.813016    0.500000  0.518519   NaN
6      6    0.874523    0.859380    0.555556  0.358025   NaN"
204,resnet18_0.3_0.01_modified_True,resnet18,modified,true,0.3,5,0.358025,0.611111,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.119950    1.073432    0.722222  0.358025   NaN
1      1    1.164344    0.871764    0.500000  0.691358   NaN
2      2    1.142765    1.315878    0.611111  0.358025   NaN
3      3    1.106618    0.898667    0.388889  0.592593   NaN
4      4    1.018973    0.808737    0.555556  0.481481   NaN
5      5    0.933750    0.776761    0.500000  0.456790   NaN
6      6    0.877159    0.816364    0.611111  0.358025   NaN"
205,resnet18_0.3_0.03_modified_True,resnet18,modified,true,0.3,1,0.45,0.45,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.945834    2.534109        0.55   0.56   NaN
1      1    1.332768    3.055303        0.50   0.49   NaN
2      2    1.806054    3.260408        0.50   0.46   NaN
3      3    1.604849    1.291457        0.50   0.44   NaN
4      4    1.184212    0.884071        0.55   0.47   NaN
5      5    1.050225    0.964417        0.35   0.46   NaN
6      6    0.907206    0.947822        0.45   0.45   NaN"
206,resnet18_0.3_0.03_modified_True,resnet18,modified,true,0.3,2,0.35,0.7,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.077431    2.039079        0.50   0.57   NaN
1      1    1.383105    2.062811        0.50   0.36   NaN
2      2    1.870133    1.220692        0.50   0.66   NaN
3      3    1.545863    2.698025        0.50   0.59   NaN
4      4    1.221123    0.738322        0.55   0.58   NaN
5      5    1.011719    0.771967        0.60   0.34   NaN
6      6    0.924115    0.743595        0.70   0.35   NaN"
207,resnet18_0.3_0.03_modified_True,resnet18,modified,true,0.3,3,0.7901229999999999,0.44444399999999995,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.215609    0.932864    0.444444  0.567901   NaN
1      1    1.651897    1.091051    0.500000  0.543210   NaN
2      2    1.593352    0.639693    0.388889  0.790123   NaN
3      3    1.478988    1.914657    0.444444  0.185185   NaN
4      4    1.160539    0.763902    0.500000  0.604938   NaN
5      5    0.952917    0.623635    0.388889  0.802469   NaN
6      6    0.900508    0.652875    0.444444  0.790123   NaN"
208,resnet18_0.3_0.03_modified_True,resnet18,modified,true,0.3,4,0.43209899999999996,0.5,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.086723    0.816393    0.388889  0.592593   NaN
1      1    1.260388    0.982714    0.388889  0.543210   NaN
2      2    1.588343    0.610513    0.388889  0.765432   NaN
3      3    1.408642    0.916406    0.500000  0.530864   NaN
4      4    1.210965    0.725620    0.388889  0.481481   NaN
5      5    1.030882    0.802261    0.500000  0.444444   NaN
6      6    0.912501    1.052208    0.500000  0.432099   NaN"
209,resnet18_0.3_0.03_modified_True,resnet18,modified,true,0.3,5,0.691358,0.277778,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.416832    1.163191    0.444444  0.530864   NaN
1      1    1.540395    1.615124    0.555556  0.592593   NaN
2      2    1.439311    1.169275    0.611111  0.481481   NaN
3      3    1.379234    0.846596    0.444444  0.543210   NaN
4      4    1.144436    1.018803    0.500000  0.469136   NaN
5      5    0.925745    0.817892    0.666667  0.506173   NaN
6      6    0.857288    0.623931    0.277778  0.691358   NaN"
210,resnet18_0.3_0.1_modified_True,resnet18,modified,true,0.3,1,0.34,0.55,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.687549    1.676108        0.55   0.53   NaN
1      1    3.091695    1.248263        0.60   0.42   NaN
2      2    4.675267    2.407208        0.50   0.46   NaN
3      3    4.463772  352.235565        0.50   0.50   NaN
4      4    3.682097   62.134937        0.50   0.45   NaN
5      5    2.469240    1.556988        0.75   0.30   NaN
6      6    1.645126    0.988378        0.55   0.34   NaN"
211,resnet18_0.3_0.1_modified_True,resnet18,modified,true,0.3,2,0.35,0.6,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.631983    2.297807        0.45   0.40   NaN
1      1    4.061099    0.807696        0.50   0.62   NaN
2      2    4.970708  237.794098        0.55   0.49   NaN
3      3    4.049852    7.704089        0.50   0.48   NaN
4      4    3.611538   20.512918        0.50   0.52   NaN
5      5    2.286837    1.583210        0.50   0.56   NaN
6      6    1.616363    0.792583        0.60   0.35   NaN"
212,resnet18_0.3_0.1_modified_True,resnet18,modified,true,0.3,3,0.259259,0.5,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.455607    2.176849    0.555556  0.345679   NaN
1      1    2.878237    6.313872    0.500000  0.265432   NaN
2      2    5.521203    2.749337    0.500000  0.543210   NaN
3      3    4.735275   91.214355    0.500000  0.475309   NaN
4      4    3.598662    1.919755    0.500000  0.456790   NaN
5      5    2.614750    0.921951    0.555556  0.345679   NaN
6      6    1.685077    0.885659    0.500000  0.259259   NaN"
213,resnet18_0.3_0.1_modified_True,resnet18,modified,true,0.3,4,0.308642,0.666667,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.328547    1.078611    0.444444  0.444444   NaN
1      1    2.891158    6.322433    0.500000  0.691358   NaN
2      2    5.211603  337.843262    0.500000  0.500000   NaN
3      3    4.189786    1.496669    0.277778  0.753086   NaN
4      4    3.360574    1.420545    0.555556  0.358025   NaN
5      5    2.573758    1.100268    0.611111  0.259259   NaN
6      6    1.688097    0.872688    0.666667  0.308642   NaN"
214,resnet18_0.3_0.1_modified_True,resnet18,modified,true,0.3,5,0.555556,0.333333,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.752709    3.776223    0.555556  0.493827   NaN
1      1    3.472159   25.519827    0.500000  0.500000   NaN
2      2    5.093269    3.665876    0.500000  0.641975   NaN
3      3    4.139807    2.506582    0.555556  0.518519   NaN
4      4    2.934743    2.738919    0.500000  0.419753   NaN
5      5    2.026973    0.813302    0.500000  0.419753   NaN
6      6    1.322904    0.685416    0.333333  0.555556   NaN"
215,resnet18_0.3_0.3_modified_True,resnet18,modified,true,0.3,1,0.35,0.6,"   epoch  train_loss    valid_loss  error_rate  AUROC  time
0      0    2.497020  1.586974e+00        0.50   0.51   NaN
1      1    6.871597  4.669228e+01        0.50   0.51   NaN
2      2   19.017832  7.240216e+07        0.50   0.50   NaN
3      3   23.965755  1.310864e+01        0.50   0.38   NaN
4      4   13.802446  2.661330e+00        0.50   0.45   NaN
5      5    7.309183  7.908210e-01        0.45   0.50   NaN
6      6    3.919601  8.267600e-01        0.60   0.35   NaN"
216,resnet18_0.3_0.3_modified_True,resnet18,modified,true,0.3,2,0.55,0.5,"   epoch  train_loss    valid_loss  error_rate  AUROC  time
0      0    3.929786      3.933557        0.50  0.250   NaN
1      1   11.137496     74.845535        0.50  0.500   NaN
2      2   19.233309     13.369583        0.55  0.435   NaN
3      3   18.819405  93853.812500        0.55  0.450   NaN
4      4   12.382561      6.048854        0.50  0.510   NaN
5      5    7.411406      1.098708        0.50  0.610   NaN
6      6    4.080148      0.872564        0.50  0.550   NaN"
217,resnet18_0.3_0.3_modified_True,resnet18,modified,true,0.3,3,0.555556,0.44444399999999995,"   epoch  train_loss     valid_loss  error_rate     AUROC  time
0      0    2.505041       2.161557    0.611111  0.259259   NaN
1      1    8.358846      46.222473    0.500000  0.500000   NaN
2      2   21.719952  499226.781250    0.500000  0.500000   NaN
3      3   21.573826     124.336792    0.500000  0.500000   NaN
4      4   13.545565       8.947272    0.500000  0.500000   NaN
5      5    7.903299       0.987632    0.500000  0.543210   NaN
6      6    4.369118       0.855524    0.444444  0.555556   NaN"
218,resnet18_0.3_0.3_modified_True,resnet18,modified,true,0.3,4,0.333333,0.611111,"   epoch  train_loss    valid_loss  error_rate     AUROC  time
0      0    3.156268      1.362250    0.444444  0.790123   NaN
1      1    9.521816     66.113319    0.500000  0.500000   NaN
2      2   21.651939   5939.798828    0.500000  0.500000   NaN
3      3   16.243780  14930.645508    0.500000  0.500000   NaN
4      4   10.239895      3.937085    0.500000  0.641975   NaN
5      5    5.579695      1.509848    0.500000  0.308642   NaN
6      6    3.074317      0.886165    0.611111  0.333333   NaN"
219,resnet18_0.3_0.3_modified_True,resnet18,modified,true,0.3,5,0.518519,0.44444399999999995,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    2.664894    7.754416    0.500000  0.388889   NaN
1      1   10.424354   18.806170    0.500000  0.419753   NaN
2      2   18.838129  127.067734    0.500000  0.500000   NaN
3      3   18.347015  324.109375    0.500000  0.500000   NaN
4      4   10.847991    8.805048    0.500000  0.500000   NaN
5      5    5.926014    0.963803    0.500000  0.506173   NaN
6      6    3.198031    0.812467    0.444444  0.518519   NaN"
220,resnet18_0.3_0.01_modified_True,resnet18,modified,true,0.3,1,0.42,0.45,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.775437    0.805696        0.30   0.66   NaN
1      1    0.856255    0.893631        0.50   0.52   NaN
2      2    1.126860    1.060991        0.55   0.48   NaN
3      3    1.188727    1.009193        0.60   0.34   NaN
4      4    1.138122    1.083012        0.65   0.42   NaN
5      5    0.973246    0.820449        0.65   0.38   NaN
6      6    0.876027    0.767449        0.60   0.40   NaN
7      7    0.859565    0.784095        0.45   0.48   NaN
8      8    0.839608    0.739344        0.45   0.42   NaN"
221,resnet18_0.3_0.01_modified_True,resnet18,modified,true,0.3,2,0.57,0.35,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.826081    1.496813        0.50   0.33   NaN
1      1    1.057473    1.142851        0.60   0.42   NaN
2      2    1.113874    0.694551        0.40   0.60   NaN
3      3    1.048327    1.237377        0.45   0.35   NaN
4      4    1.011888    1.380497        0.65   0.25   NaN
5      5    0.990470    0.674617        0.40   0.63   NaN
6      6    0.929297    0.702042        0.45   0.58   NaN
7      7    0.886879    0.741882        0.35   0.56   NaN
8      8    0.859327    0.716961        0.35   0.57   NaN"
222,resnet18_0.3_0.01_modified_True,resnet18,modified,true,0.3,3,0.407407,0.666667,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.050230    1.307440    0.555556  0.382716   NaN
1      1    0.923503    2.159977    0.611111  0.382716   NaN
2      2    0.869476    1.464618    0.500000  0.592593   NaN
3      3    0.876469    1.440124    0.722222  0.259259   NaN
4      4    1.021009    0.683004    0.500000  0.839506   NaN
5      5    1.040849    0.885761    0.500000  0.320988   NaN
6      6    1.002934    0.869341    0.611111  0.345679   NaN
7      7    0.950392    0.676450    0.388889  0.604938   NaN
8      8    0.830752    0.739818    0.666667  0.407407   NaN"
223,resnet18_0.3_0.01_modified_True,resnet18,modified,true,0.3,4,0.567901,0.333333,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.041592    0.978062    0.666667  0.345679   NaN
1      1    1.224198    0.864402    0.388889  0.580247   NaN
2      2    1.004093    1.166598    0.500000  0.543210   NaN
3      3    1.034854    0.757077    0.277778  0.765432   NaN
4      4    1.043689    0.791824    0.388889  0.555556   NaN
5      5    0.922674    0.776246    0.388889  0.654321   NaN
6      6    0.848539    0.730213    0.500000  0.617284   NaN
7      7    0.800331    0.776863    0.444444  0.506173   NaN
8      8    0.778887    0.713886    0.333333  0.567901   NaN"
224,resnet18_0.3_0.01_modified_True,resnet18,modified,true,0.3,5,0.617284,0.5,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.940654    0.815583    0.444444  0.530864   NaN
1      1    0.934929    1.375405    0.555556  0.395062   NaN
2      2    0.969854    2.688579    0.500000  0.333333   NaN
3      3    1.053150    0.959926    0.444444  0.543210   NaN
4      4    1.039773    1.195636    0.611111  0.444444   NaN
5      5    1.018842    0.759782    0.555556  0.555556   NaN
6      6    0.900693    0.715936    0.388889  0.567901   NaN
7      7    0.806965    0.882152    0.500000  0.567901   NaN
8      8    0.790147    0.790600    0.500000  0.617284   NaN"
225,resnet18_0.3_0.03_modified_True,resnet18,modified,true,0.3,1,0.37,0.6,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.191557    0.968193        0.50   0.50   NaN
1      1    1.512798    4.559593        0.50   0.58   NaN
2      2    1.757331    2.109273        0.45   0.49   NaN
3      3    1.466242    1.551099        0.60   0.44   NaN
4      4    1.589574    1.129235        0.45   0.37   NaN
5      5    1.196812    0.866672        0.60   0.45   NaN
6      6    0.963972    1.535289        0.50   0.33   NaN
7      7    0.841070    0.776797        0.60   0.36   NaN
8      8    0.784918    0.793128        0.60   0.37   NaN"
226,resnet18_0.3_0.03_modified_True,resnet18,modified,true,0.3,2,0.59,0.4,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.970471    1.367837        0.40   0.61   NaN
1      1    1.114427    0.906439        0.45   0.41   NaN
2      2    1.318824    2.737710        0.50   0.35   NaN
3      3    1.494699    1.591514        0.55   0.51   NaN
4      4    1.292703    0.701446        0.50   0.79   NaN
5      5    1.064791    1.149630        0.60   0.41   NaN
6      6    0.922955    0.702984        0.50   0.49   NaN
7      7    0.860668    0.685925        0.45   0.56   NaN
8      8    0.824840    0.748633        0.40   0.59   NaN"
227,resnet18_0.3_0.03_modified_True,resnet18,modified,true,0.3,3,0.358025,0.5,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.213693    1.388970    0.555556  0.333333   NaN
1      1    1.311043    2.836813    0.611111  0.271605   NaN
2      2    1.487293    1.129418    0.666667  0.320988   NaN
3      3    1.494353    0.644506    0.333333  0.654321   NaN
4      4    1.390832    1.078638    0.444444  0.432099   NaN
5      5    1.209309    0.795055    0.500000  0.481481   NaN
6      6    0.975324    0.702848    0.500000  0.543210   NaN
7      7    0.846410    0.724029    0.500000  0.358025   NaN
8      8    0.754975    0.720642    0.500000  0.358025   NaN"
228,resnet18_0.3_0.03_modified_True,resnet18,modified,true,0.3,4,0.604938,0.44444399999999995,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.054880    0.783780    0.500000  0.456790   NaN
1      1    1.263529    2.636357    0.500000  0.345679   NaN
2      2    1.478460    6.490644    0.500000  0.160494   NaN
3      3    1.513806    3.145911    0.611111  0.283951   NaN
4      4    1.462082    0.714130    0.500000  0.777778   NaN
5      5    1.125547    0.737680    0.555556  0.555556   NaN
6      6    0.956910    0.568500    0.388889  0.765432   NaN
7      7    0.841486    0.608750    0.388889  0.629630   NaN
8      8    0.787854    1.149959    0.444444  0.604938   NaN"
229,resnet18_0.3_0.03_modified_True,resnet18,modified,true,0.3,5,0.46913599999999994,0.5,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.806167    1.729777    0.555556  0.296296   NaN
1      1    1.143474    0.603942    0.222222  0.802469   NaN
2      2    1.434288    0.854689    0.444444  0.716049   NaN
3      3    1.615094    3.486048    0.500000  0.543210   NaN
4      4    1.502442    2.308497    0.500000  0.419753   NaN
5      5    1.289663    1.091830    0.444444  0.518519   NaN
6      6    1.022618    0.802115    0.555556  0.518519   NaN
7      7    0.861983    0.714983    0.500000  0.518519   NaN
8      8    0.810340    0.918211    0.500000  0.469136   NaN"
230,resnet18_0.3_0.1_modified_True,resnet18,modified,true,0.3,1,0.66,0.45,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.328775    1.660094        0.50  0.620   NaN
1      1    2.159393    5.694657        0.50  0.620   NaN
2      2    4.206131   20.165070        0.50  0.720   NaN
3      3    5.461514   42.300282        0.50  0.245   NaN
4      4    5.554866    3.076323        0.40  0.530   NaN
5      5    4.349659    0.721625        0.55  0.510   NaN
6      6    2.756550    0.766085        0.50  0.620   NaN
7      7    1.735878    0.777838        0.55  0.490   NaN
8      8    1.241087    0.803120        0.45  0.660   NaN"
231,resnet18_0.3_0.1_modified_True,resnet18,modified,true,0.3,2,0.64,0.45,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.357117    0.950761        0.45   0.57   NaN
1      1    2.065897   12.955421        0.50   0.26   NaN
2      2    3.948002  617.870056        0.50   0.50   NaN
3      3    4.621935  156.474609        0.50   0.50   NaN
4      4    4.541367    4.145828        0.50   0.44   NaN
5      5    3.395535    0.712710        0.55   0.46   NaN
6      6    2.189041    1.275501        0.50   0.43   NaN
7      7    1.591317    1.168736        0.50   0.55   NaN
8      8    1.153362    0.761245        0.45   0.64   NaN"
232,resnet18_0.3_0.1_modified_True,resnet18,modified,true,0.3,3,0.407407,0.5,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.124722    2.685029    0.500000  0.419753   NaN
1      1    2.035403    1.087927    0.444444  0.395062   NaN
2      2    4.052719   14.697252    0.500000  0.500000   NaN
3      3    5.602094   45.600632    0.500000  0.370370   NaN
4      4    4.317662    1.036222    0.444444  0.839506   NaN
5      5    3.446629    1.184961    0.500000  0.555556   NaN
6      6    2.356317    1.164719    0.500000  0.555556   NaN
7      7    1.632055    1.045486    0.555556  0.444444   NaN
8      8    1.232297    0.920534    0.500000  0.407407   NaN"
233,resnet18_0.3_0.1_modified_True,resnet18,modified,true,0.3,4,0.654321,0.5,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.384567    2.295474    0.500000  0.382716   NaN
1      1    2.302356    6.356103    0.500000  0.185185   NaN
2      2    4.181682    4.808760    0.500000  0.666667   NaN
3      3    5.031173    0.798116    0.222222  0.679012   NaN
4      4    4.988500   40.087612    0.500000  0.580247   NaN
5      5    3.603619    0.956397    0.500000  0.456790   NaN
6      6    2.493766    1.291674    0.500000  0.259259   NaN
7      7    1.587400    0.682642    0.444444  0.604938   NaN
8      8    1.197072    0.698263    0.500000  0.654321   NaN"
234,resnet18_0.3_0.1_modified_True,resnet18,modified,true,0.3,5,0.43209899999999996,0.44444399999999995,"   epoch  train_loss   valid_loss  error_rate     AUROC  time
0      0    1.246653     1.959895    0.500000  0.716049   NaN
1      1    1.692120     1.640914    0.555556  0.469136   NaN
2      2    5.210785  1487.239624    0.500000  0.500000   NaN
3      3    5.916603     3.386293    0.500000  0.345679   NaN
4      4    4.463593    27.382746    0.500000  0.506173   NaN
5      5    3.235640     1.306275    0.444444  0.493827   NaN
6      6    2.095063     1.125093    0.500000  0.580247   NaN
7      7    1.612127     1.224863    0.555556  0.555556   NaN
8      8    1.241336     1.635308    0.444444  0.432099   NaN"
235,resnet18_0.3_0.3_modified_True,resnet18,modified,true,0.3,1,0.62,0.5,"   epoch  train_loss   valid_loss  error_rate  AUROC  time
0      0    2.774246     4.442007         0.5   0.61   NaN
1      1    3.821819  1543.257446         0.5   0.50   NaN
2      2   16.158262   149.980682         0.5   0.50   NaN
3      3   23.264942    65.676338         0.5   0.50   NaN
4      4   15.167880     3.911356         0.5   0.50   NaN
5      5   10.212286     9.948668         0.5   0.24   NaN
6      6    6.034728     1.620404         0.5   0.47   NaN
7      7    3.305436     0.708545         0.5   0.66   NaN
8      8    1.992593     0.772756         0.5   0.62   NaN"
236,resnet18_0.3_0.3_modified_True,resnet18,modified,true,0.3,2,0.56,0.35,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.922397    1.069906        0.40   0.55   NaN
1      1    6.642809  144.147568        0.50   0.50   NaN
2      2   17.784752  128.185150        0.50   0.50   NaN
3      3   20.296261   25.172577        0.50   0.50   NaN
4      4   14.445689  426.588684        0.50   0.50   NaN
5      5   11.678183   11.681686        0.50   0.50   NaN
6      6    7.028739   80.100319        0.50   0.45   NaN
7      7    3.999812    0.719563        0.45   0.55   NaN
8      8    2.322768    0.758944        0.35   0.56   NaN"
237,resnet18_0.3_0.3_modified_True,resnet18,modified,true,0.3,3,0.43209899999999996,0.611111,"   epoch  train_loss    valid_loss  error_rate     AUROC  time
0      0    3.180120  5.795785e+00    0.500000  0.462963   NaN
1      1    5.679494  4.207222e+03    0.500000  0.500000   NaN
2      2   21.047899  5.742094e+06    0.500000  0.500000   NaN
3      3   16.581604  4.702974e+00    0.500000  0.370370   NaN
4      4   15.855318  5.280871e+00    0.500000  0.654321   NaN
5      5   10.489938  2.081529e+03    0.500000  0.500000   NaN
6      6    6.772863  7.229890e-01    0.500000  0.765432   NaN
7      7    3.699734  7.058590e-01    0.444444  0.493827   NaN
8      8    2.192740  7.163870e-01    0.611111  0.432099   NaN"
238,resnet18_0.3_0.3_modified_True,resnet18,modified,true,0.3,4,0.308642,0.722222,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    2.894480    1.034738    0.666667  0.358025   NaN
1      1    5.944243   43.757397    0.500000  0.500000   NaN
2      2   17.720749   70.633713    0.500000  0.500000   NaN
3      3   23.090481   12.011657    0.500000  0.283951   NaN
4      4   15.690631    3.413669    0.666667  0.432099   NaN
5      5    9.857048    1.608238    0.500000  0.469136   NaN
6      6    5.695221    1.712971    0.611111  0.370370   NaN
7      7    3.179040    0.727618    0.444444  0.456790   NaN
8      8    1.882088    0.715021    0.722222  0.308642   NaN"
239,resnet18_0.3_0.3_modified_True,resnet18,modified,true,0.3,5,0.617284,0.44444399999999995,"   epoch  train_loss    valid_loss  error_rate     AUROC  time
0      0    1.612377  3.477183e+00    0.444444  0.469136   NaN
1      1    5.410652  1.875989e+04    0.500000  0.500000   NaN
2      2   15.797357  3.003393e+06    0.500000  0.500000   NaN
3      3   16.796970  5.412203e+01    0.500000  0.500000   NaN
4      4   13.950867  4.442398e+00    0.500000  0.580247   NaN
5      5    9.736907  5.063341e+03    0.500000  0.500000   NaN
6      6    5.767647  3.382118e+02    0.555556  0.444444   NaN
7      7    3.149120  7.015350e-01    0.555556  0.604938   NaN
8      8    1.853419  7.817420e-01    0.444444  0.617284   NaN"
240,resnet18_1_0.01_modified_True,resnet18,modified,true,1.0,1,0.66,0.45,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.850413    1.517715        0.50   0.46   NaN
1      1    0.927660    0.813609        0.55   0.65   NaN
2      2    0.871699    0.691313        0.50   0.60   NaN
3      3    0.841543    0.727818        0.50   0.59   NaN
4      4    0.747706    0.716755        0.45   0.66   NaN"
241,resnet18_1_0.01_modified_True,resnet18,modified,true,1.0,2,0.31,0.5,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.973890    1.071100        0.70   0.32   NaN
1      1    0.993989    0.880302        0.60   0.35   NaN
2      2    0.926986    0.698262        0.55   0.57   NaN
3      3    0.869117    0.803725        0.60   0.34   NaN
4      4    0.801746    0.802163        0.50   0.31   NaN"
242,resnet18_1_0.01_modified_True,resnet18,modified,true,1.0,3,0.382716,0.666667,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.863023    0.883199    0.444444  0.493827   NaN
1      1    0.878708    0.891830    0.611111  0.395062   NaN
2      2    0.881462    0.741338    0.500000  0.469136   NaN
3      3    0.779689    0.805852    0.722222  0.320988   NaN
4      4    0.767716    0.808788    0.666667  0.382716   NaN"
243,resnet18_1_0.01_modified_True,resnet18,modified,true,1.0,4,0.5802470000000001,0.555556,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.257762    1.386537    0.722222  0.271605   NaN
1      1    1.039424    1.241566    0.500000  0.320988   NaN
2      2    0.847396    0.798977    0.611111  0.407407   NaN
3      3    0.854470    0.753633    0.611111  0.444444   NaN
4      4    0.779102    0.681868    0.555556  0.580247   NaN"
244,resnet18_1_0.01_modified_True,resnet18,modified,true,1.0,5,0.37037,0.611111,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.003197    0.842337    0.388889  0.641975   NaN
1      1    0.959782    0.761757    0.555556  0.456790   NaN
2      2    0.858032    0.766537    0.444444  0.506173   NaN
3      3    0.789537    0.782653    0.611111  0.395062   NaN
4      4    0.766462    0.793257    0.611111  0.370370   NaN"
245,resnet18_1_0.03_modified_True,resnet18,modified,true,1.0,1,0.44,0.6,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.443294    0.693049        0.45   0.63   NaN
1      1    1.092916    0.868296        0.50   0.57   NaN
2      2    0.903307    0.694383        0.50   0.58   NaN
3      3    0.808126    0.695305        0.50   0.51   NaN
4      4    0.756676    0.704823        0.60   0.44   NaN"
246,resnet18_1_0.03_modified_True,resnet18,modified,true,1.0,2,0.64,0.45,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.239916    1.013649        0.50   0.49   NaN
1      1    1.078060    0.756776        0.60   0.38   NaN
2      2    0.929941    0.702961        0.50   0.57   NaN
3      3    0.812385    0.691701        0.50   0.61   NaN
4      4    0.744101    0.684898        0.45   0.64   NaN"
247,resnet18_1_0.03_modified_True,resnet18,modified,true,1.0,3,0.358025,0.5,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.119541    1.357114    0.500000  0.320988   NaN
1      1    0.976356    0.869531    0.500000  0.753086   NaN
2      2    0.907064    0.687643    0.444444  0.716049   NaN
3      3    0.812446    0.695033    0.444444  0.419753   NaN
4      4    0.755123    0.701715    0.500000  0.358025   NaN"
248,resnet18_1_0.03_modified_True,resnet18,modified,true,1.0,4,0.530864,0.388889,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.051589    1.134894    0.611111  0.296296   NaN
1      1    0.996386    0.742237    0.500000  0.222222   NaN
2      2    0.875820    0.704600    0.500000  0.296296   NaN
3      3    0.794181    0.694264    0.500000  0.641975   NaN
4      4    0.732917    0.711561    0.388889  0.530864   NaN"
249,resnet18_1_0.03_modified_True,resnet18,modified,true,1.0,5,0.666667,0.44444399999999995,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.764213    3.901868    0.500000  0.555556   NaN
1      1    1.068120    1.025138    0.500000  0.382716   NaN
2      2    0.926818    0.746562    0.500000  0.617284   NaN
3      3    0.826161    0.698525    0.500000  0.555556   NaN
4      4    0.756218    0.683103    0.444444  0.666667   NaN"
250,resnet18_1_0.1_modified_True,resnet18,modified,true,1.0,1,0.29,0.65,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.250627    0.866847        0.50   0.48   NaN
1      1    1.412802   10.411389        0.50   0.42   NaN
2      2    1.450534    0.976921        0.50   0.44   NaN
3      3    1.115945    0.697730        0.70   0.38   NaN
4      4    0.900042    0.720621        0.65   0.29   NaN"
251,resnet18_1_0.1_modified_True,resnet18,modified,true,1.0,2,0.48,0.45,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.943474    0.794344        0.50   0.55   NaN
1      1    1.436792    1.833767        0.50   0.58   NaN
2      2    1.384688    1.136177        0.50   0.49   NaN
3      3    1.080894    0.754864        0.50   0.41   NaN
4      4    0.902872    0.705086        0.45   0.48   NaN"
252,resnet18_1_0.1_modified_True,resnet18,modified,true,1.0,3,0.37037,0.44444399999999995,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.494115    1.084728    0.500000  0.370370   NaN
1      1    1.408372   21.321934    0.500000  0.500000   NaN
2      2    1.335402    1.838596    0.500000  0.469136   NaN
3      3    1.070350    0.755992    0.500000  0.617284   NaN
4      4    0.892925    0.696652    0.444444  0.370370   NaN"
